brewery_name,review_time,review_overall,review_aroma,review_profilename,beer_style,review_taste,beer_name,beer_beerid
"Plzensky Prazdroj, a. s.",1.0015869E9,4.0,4.0,John,Czech Pilsener,4.0,Pilsner Urquell,429.0
"Plzensky Prazdroj, a. s.",9.97635439E8,4.0,3.0,AaronRed,Czech Pilsener,4.0,Pilsner Urquell,429.0
"Plzensky Prazdroj, a. s.",9.94874122E8,4.0,4.0,Brent,Czech Pilsener,4.0,Pilsner Urquell,429.0
"Plzensky Prazdroj, a. s.",9.9325149E8,5.0,5.0,grdahl,Czech Pilsener,5.0,Pilsner Urquell,429.0
Stoudts Brewing Co.,1.003489064E9,4.0,4.0,John,American Pale Ale (APA),4.0,Stoudts American Pale Ale,1550.0
Stoudts Brewing Co.,1.001258941E9,5.0,4.0,DOCALYN,Maibock / Helles Bock,5.0,Stoudts Honey Double MaiBock,1152.0
Stoudts Brewing Co.,1.005602264E9,5.0,4.0,bcm119,Extra Special / Strong Bitter (ESB),4.0,Stoudt's Scarlet Lady ESB,1622.0
Stoudts Brewing Co.,1.005255018E9,5.0,5.0,beerluvr,Tripel,5.0,Stoudt's Abbey Triple (750ml Release),1620.0
Stoudts Brewing Co.,1.001259204E9,4.0,4.0,DOCALYN,Dubbel,5.0,Stoudt's Abbey Double Ale,1549.0
Heineken Nederland B.V.,9.9727452E8,2.0,2.0,Brent,Euro Dark Lager,2.0,Heineken Dark Lager,1167.0
Coastal Extreme Brewing Co.,1.009112244E9,4.0,3.0,Todd,American Porter,3.0,Newport Storm Blizzard Porter,1950.0
Florida Beer Company,1.009100119E9,2.0,2.0,BarnacleBill,American Amber / Red Ale,2.0,Key West Sunset Ale,2350.0
Florida Beer Company,1.004102629E9,4.0,4.0,John,Vienna Lager,4.0,Ybor Gold Amber Lager,18290.0
Florida Beer Company,9.93251702E8,4.0,4.0,grdahl,Vienna Lager,4.0,Ybor Gold Amber Lager,18290.0
Flying Fish Brewing Company,1.005164857E9,4.0,3.0,beerluvr,Dubbel,4.0,Belgian Style Dubbel,1027.0
Flying Fish Brewing Company,1.005092755E9,4.0,3.0,Jason,Dubbel,3.0,Belgian Style Dubbel,1027.0
Flying Fish Brewing Company,9.95900732E8,5.0,5.0,DrDocRudge,Dubbel,5.0,Belgian Style Dubbel,1027.0
Flying Fish Brewing Company,1.002214782E9,4.0,3.0,QXSTER1,American Porter,4.0,Porter,1649.0
Sierra Nevada Brewing Co.,1.008789633E9,5.0,4.0,John1985,American Stout,5.0,Sierra Nevada Stout,283.0
Sierra Nevada Brewing Co.,1.004641566E9,5.0,5.0,Brent,American Stout,5.0,Sierra Nevada Stout,283.0
Sierra Nevada Brewing Co.,1.004577077E9,5.0,5.0,Tim,American Stout,5.0,Sierra Nevada Stout,283.0
Sierra Nevada Brewing Co.,1.0063372E9,4.0,4.0,nklatt,American Porter,3.0,Sierra Nevada Porter,279.0
Sierra Nevada Brewing Co.,1.004576577E9,4.5,4.0,Tim,American Porter,5.0,Sierra Nevada Porter,279.0
Sierra Nevada Brewing Co.,9.9282159E8,4.0,4.0,Mark,Czech Pilsener,4.0,Sierra Nevada Summerfest Lager,3558.0
Sierra Nevada Brewing Co.,1.009567966E9,5.0,4.0,bk3nj,American IPA,5.0,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.009492604E9,4.0,4.0,garymuchow,American IPA,5.0,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.008967262E9,5.0,4.0,AaronRed,American IPA,5.0,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.008082823E9,4.5,4.0,proc,American IPA,4.5,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.007247728E9,5.0,4.0,Jordan,American IPA,5.0,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.006976396E9,4.0,5.0,John1985,American IPA,4.5,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.006540421E9,5.0,4.0,Todd,American IPA,4.5,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.006430832E9,4.0,4.0,QXSTER1,American IPA,5.0,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.005510187E9,5.0,5.0,BKotch,American IPA,5.0,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.005298902E9,4.0,4.0,Brent,American IPA,5.0,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.005298075E9,5.0,4.0,John,American IPA,5.0,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.005216416E9,5.0,5.0,pbrian,American IPA,5.0,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.004810196E9,4.0,4.0,mattmaples,American IPA,5.0,Sierra Nevada Celebration Ale,1904.0
Sierra Nevada Brewing Co.,1.003266554E9,5.0,4.0,AaronRed,American Pale Ale (APA),5.0,Sierra Nevada Pale Ale,276.0
Sierra Nevada Brewing Co.,1.001097789E9,4.0,4.0,BKotch,American Pale Ale (APA),4.0,Sierra Nevada Pale Ale,276.0
Sierra Nevada Brewing Co.,1.000905152E9,4.0,4.0,John,American Pale Ale (APA),4.0,Sierra Nevada Pale Ale,276.0
Sierra Nevada Brewing Co.,9.94875214E8,4.0,4.0,Brent,American Pale Ale (APA),5.0,Sierra Nevada Pale Ale,276.0
Sierra Nevada Brewing Co.,9.94363183E8,4.0,4.0,bk3nj,American Pale Ale (APA),5.0,Sierra Nevada Pale Ale,276.0
Sierra Nevada Brewing Co.,1.008082944E9,4.0,4.0,proc,American Pale Ale (APA),4.0,Sierra Nevada Pale Ale,276.0
Sierra Nevada Brewing Co.,1.005947092E9,4.0,4.0,fatdog,American Pale Ale (APA),4.0,Sierra Nevada Pale Ale,276.0
Sierra Nevada Brewing Co.,1.004808885E9,5.0,4.0,geckointhebox,American Pale Ale (APA),5.0,Sierra Nevada Pale Ale,276.0
Sierra Nevada Brewing Co.,1.004297024E9,5.0,4.0,Jordan,American Pale Ale (APA),5.0,Sierra Nevada Pale Ale,276.0
Sierra Nevada Brewing Co.,1.004143202E9,5.0,5.0,Tim,American Pale Ale (APA),5.0,Sierra Nevada Pale Ale,276.0
Sierra Nevada Brewing Co.,1.004142895E9,4.0,4.0,Tim,American Pale Wheat Ale,4.0,Sierra Nevada Wheat Beer,282.0
Sierra Nevada Brewing Co.,1.002720249E9,3.0,3.0,John,American Pale Wheat Ale,3.0,Sierra Nevada Wheat Beer,282.0
Sierra Nevada Brewing Co.,9.94875363E8,4.0,4.0,Brent,American Pale Wheat Ale,4.0,Sierra Nevada Wheat Beer,282.0
Sierra Nevada Brewing Co.,1.001414108E9,5.0,4.0,John,English India Pale Ale (IPA),5.0,Sierra Nevada India Pale Ale,1607.0
Sierra Nevada Brewing Co.,1.006374703E9,3.0,2.0,Jordan,American Pale Wheat Ale,3.0,Sierra Nevada Wheat Beer,282.0
Sierra Nevada Brewing Co.,1.0031364E9,5.0,5.0,John,American IPA,5.0,Northern Hemisphere Harvest Wet Hop Ale,6549.0
Brouwerij Sterkens N.V.,1.002704546E9,4.0,4.0,John,Dubbel,4.0,Sterkens Dubbel Ale,627.0
Brouwerij Sterkens N.V.,9.94616186E8,4.0,4.0,Brent,Dubbel,4.0,Sterkens Dubbel Ale,627.0
Brouwerij Sterkens N.V.,1.002704765E9,4.0,4.0,John,Witbier,4.0,Sterkens White Ale,628.0
Boddingtons,1.005334712E9,4.0,2.0,Tim,English Pale Ale,2.5,Boddingtons Pub Ale,1798.0
Boddingtons,1.004095793E9,2.0,2.0,John,English Pale Ale,2.0,Boddingtons Pub Ale,1798.0
Boddingtons,1.003624774E9,3.5,3.0,Jason,English Pale Ale,3.0,Boddingtons Pub Ale,1798.0
Pipkin Brewery,9.96602109E8,4.0,4.0,Brent,American Pale Ale (APA),4.0,Pipkin Pale Ale,1133.0
Pipkin Brewery,9.9660152E8,5.0,5.0,Brent,Milk / Sweet Stout,5.0,Bourbon Barrel Stout,1131.0
Pipkin Brewery,9.9660195E8,4.0,4.0,Brent,English Brown Ale,4.0,Pipkin Brown Ale,1132.0
UNICER União Cervejeira S.A.,9.98179201E8,4.0,3.0,Todd,American Adjunct Lager,3.5,Super Bock,1295.0
Brouwerij Roman N.V.,1.004142318E9,5.0,5.0,Jason,Dubbel,4.0,Dobbelen Bruinen,1871.0
Palmetto Brewing Company,1.007377837E9,3.0,2.0,BarnacleBill,American Pale Ale (APA),3.0,Palmetto Pale Ale,2206.0
Celis Brewery Inc.,1.005331753E9,5.0,5.0,BKotch,Witbier,5.0,Celis White,167.0
Celis Brewery Inc.,9.84758104E8,5.0,4.5,frank4sail,Witbier,5.0,Celis White,167.0
Celis Brewery Inc.,9.81565715E8,5.0,5.0,pbnagel,Witbier,4.0,Celis White,167.0
Boddingtons,1.003609983E9,2.0,2.0,Todd,English Pale Ale,1.0,Boddingtons Pub Ale,1798.0
Der HirschBrau/Privatbrauerei Höss,1.0023881E9,4.0,4.0,mattmaples,Doppelbock,5.0,Doppel-Hirsch,1661.0
Creemore Springs Brewery Limited,1.008020939E9,3.0,4.0,MississaugaMatt,Bock,4.0,Creemore Springs UrBock,2250.0
Creemore Springs Brewery Limited,1.002289206E9,5.0,5.0,MississaugaMatt,American Amber / Red Lager,5.0,Creemore Springs Premium Lager,1654.0
Asahi Breweries Ltd,1.007652565E9,2.0,2.0,John,Japanese Rice Lager,2.0,Asahi Draft (Jukusen),2126.0
Asahi Breweries Ltd,1.006261224E9,4.0,2.0,Jordan,Japanese Rice Lager,2.0,Asahi Draft (Jukusen),2126.0
Hacker-Pschorr Bräu GmbH,1.005420453E9,5.0,5.0,AaronRed,Dunkelweizen,5.0,Hacker-Pschorr Dunkle Weisse,666.0
Hacker-Pschorr Bräu GmbH,1.004983799E9,4.0,4.0,BKotch,Dunkelweizen,4.0,Hacker-Pschorr Dunkle Weisse,666.0
Hacker-Pschorr Bräu GmbH,1.003881601E9,4.5,4.0,BeerAdvocate,Dunkelweizen,4.5,Hacker-Pschorr Dunkle Weisse,666.0
Hacker-Pschorr Bräu GmbH,1.003881583E9,5.0,5.0,Jason,Dunkelweizen,5.0,Hacker-Pschorr Dunkle Weisse,666.0
Hacker-Pschorr Bräu GmbH,1.001712735E9,4.0,5.0,pbnagel,Hefeweizen,4.0,Hacker-Pschorr Hefe Weisse Natürtrub,772.0
Hacker-Pschorr Bräu GmbH,9.98005136E8,4.0,3.0,Brent,Hefeweizen,3.0,Hacker-Pschorr Hefe Weisse Natürtrub,772.0
Hacker-Pschorr Bräu GmbH,9.94555948E8,4.0,4.0,bk3nj,Hefeweizen,5.0,Hacker-Pschorr Hefe Weisse Natürtrub,772.0
Hacker-Pschorr Bräu GmbH,9.83013315E8,4.0,4.0,Todd,Hefeweizen,5.0,Hacker-Pschorr Hefe Weisse Natürtrub,772.0
Hacker-Pschorr Bräu GmbH,1.003964539E9,4.0,5.0,Jason,Kristalweizen,4.0,Hacker-Pschorr Kristall Weisse,873.0
Hacker-Pschorr Bräu GmbH,1.003881601E9,4.0,4.0,BeerAdvocate,Kristalweizen,4.5,Hacker-Pschorr Kristall Weisse,873.0
Hacker-Pschorr Bräu GmbH,9.92822401E8,4.5,4.0,Todd,Munich Helles Lager,4.0,Hacker-Pschorr Münchner Hell,869.0
Hacker-Pschorr Bräu GmbH,1.003877208E9,4.0,4.0,Brent,Märzen / Oktoberfest,4.0,Hacker-Pschorr Oktoberfest-Märzen,234.0
Hacker-Pschorr Bräu GmbH,1.001838332E9,2.0,2.0,QXSTER1,Märzen / Oktoberfest,2.0,Hacker-Pschorr Oktoberfest-Märzen,234.0
Hacker-Pschorr Bräu GmbH,1.001097415E9,4.0,4.0,BKotch,Märzen / Oktoberfest,4.0,Hacker-Pschorr Oktoberfest-Märzen,234.0
Genesee Brewing Co. / Dundee Brewing Co.,1.00618768E9,3.0,3.0,LarryV,American Blonde Ale,3.0,12 Horse Ale,844.0
Genesee Brewing Co. / Dundee Brewing Co.,1.002893952E9,3.0,3.0,John,American Blonde Ale,3.0,12 Horse Ale,844.0
Genesee Brewing Co. / Dundee Brewing Co.,1.003317274E9,3.0,3.0,John,Cream Ale,3.0,Genesee Cream Ale,1376.0
Genesee Brewing Co. / Dundee Brewing Co.,1.003276801E9,3.5,3.0,Todd,Cream Ale,3.0,Genesee Cream Ale,1376.0
Genesee Brewing Co. / Dundee Brewing Co.,1.000733239E9,3.0,3.0,John,American Adjunct Lager,4.0,Genesee Beer,865.0
Genesee Brewing Co. / Dundee Brewing Co.,1.005575079E9,4.0,3.0,John,Black & Tan,4.0,Michael Shea's Black & Tan,2006.0
Genesee Brewing Co. / Dundee Brewing Co.,1.000733458E9,4.0,3.0,John,Light Lager,4.0,Genny Light,855.0
Genesee Brewing Co. / Dundee Brewing Co.,1.003145246E9,3.5,3.0,Todd,American Amber / Red Lager,3.5,Dundee Original Honey Brown Lager,832.0
Genesee Brewing Co. / Dundee Brewing Co.,1.00289283E9,4.0,4.0,John,American Amber / Red Lager,4.0,Dundee Original Honey Brown Lager,832.0
Genesee Brewing Co. / Dundee Brewing Co.,9.99014027E8,3.0,3.0,Brent,American Amber / Red Lager,3.0,Dundee Original Honey Brown Lager,832.0
Genesee Brewing Co. / Dundee Brewing Co.,9.94415704E8,4.0,4.0,jetpilots1,American Amber / Red Lager,5.0,Dundee Original Honey Brown Lager,832.0
Genesee Brewing Co. / Dundee Brewing Co.,1.003157747E9,3.0,3.0,Todd,Euro Dark Lager,3.0,Michael Shea's Irish Amber,851.0
Genesee Brewing Co. / Dundee Brewing Co.,1.000732902E9,4.0,4.0,John,Euro Dark Lager,4.0,Michael Shea's Irish Amber,851.0
SweetWater Brewing Company,9.80726401E8,4.0,3.5,Todd,American Pale Ale (APA),3.5,Sweetwater 420 Extra Pale Ale,751.0
Brouwerij Verhaeghe,1.005471343E9,5.0,5.0,hooligan,Flanders Red Ale,5.0,Duchesse De Bourgogne,1745.0
Brouwerij Verhaeghe,1.003104001E9,4.5,4.0,Todd,Flanders Red Ale,4.5,Duchesse De Bourgogne,1745.0
Royal Unibrew A/S,1.009669721E9,4.0,3.0,stoutman,Euro Pale Lager,4.0,Faxe Premium Danish Lager,2400.0
Butterfield Brewing Company,1.005626006E9,3.0,3.0,Jordan,American Porter,3.0,Tower Dark Porter,2012.0
Huisbrouwerij Boelens,1.003738645E9,5.0,5.0,Jason,Belgian Strong Pale Ale,5.0,Waas Klokbier,1818.0
Privatbrauerei Franz Joseph Sailer,9.78693979E8,3.0,3.0,pbnagel,Dunkelweizen,3.0,Oberdorfer Hefeweizen Dunkel,374.0
Bear Republic Brewing Co.,1.002298931E9,4.0,3.0,mattmaples,American Double / Imperial Stout,4.0,Big Bear Black Stout,1658.0
Hurlimann Brewery,1.007371684E9,4.0,4.0,Brent,Doppelbock,4.0,Samichlaus Bier,2205.0
Bear Republic Brewing Co.,1.003349829E9,5.0,4.0,gwfrankpsu,American Amber / Red Ale,5.0,Red Rocket Ale,1655.0
Bear Republic Brewing Co.,1.002291825E9,4.0,5.0,mattmaples,American Amber / Red Ale,4.0,Red Rocket Ale,1655.0
Bear Republic Brewing Co.,1.002298627E9,4.0,3.0,mattmaples,American Pale Ale (APA),4.0,XP Pale Ale,1657.0
Desnoes & Geddes Limited,9.99134363E8,4.0,3.0,Jason,American Adjunct Lager,3.0,Red Stripe Jamaican Lager,689.0
Desnoes & Geddes Limited,9.96577387E8,3.0,2.0,Brent,American Adjunct Lager,2.0,Red Stripe Jamaican Lager,689.0
Desnoes & Geddes Limited,9.80861066E8,4.0,4.0,Todd,Foreign / Export Stout,4.0,Dragon Stout,747.0
Long Trail Brewing Co.,1.00763236E9,5.0,4.0,pbrian,Altbier,5.0,Double Bag,273.0
Long Trail Brewing Co.,9.81462625E8,5.0,4.0,javier,Scottish Ale,5.0,Hibernator,271.0
Yakima Brewing Co. / Bert Grant's Ales,1.007772029E9,5.0,4.0,robhudson,Winter Warmer,5.0,Bert Grant's Deep Powder Winter Ale,11870.0
Yakima Brewing Co. / Bert Grant's Ales,1.00722001E9,4.0,5.0,gwfrankpsu,Winter Warmer,5.0,Bert Grant's Deep Powder Winter Ale,11870.0
Privatbrauerei Franz Joseph Sailer,1.000562002E9,4.0,4.0,mattmaples,Märzen / Oktoberfest,5.0,Jubel,1517.0
Privatbrauerei Franz Joseph Sailer,1.002298089E9,4.0,4.0,mattmaples,Hefeweizen,4.0,Oberdorfer Hefeweizen Hell,3395.0
Privatbrauerei Franz Joseph Sailer,1.001207021E9,3.0,3.0,pbnagel,Hefeweizen,4.0,Oberdorfer Hefeweizen Hell,3395.0
Privatbrauerei Franz Joseph Sailer,1.00049484E9,4.0,4.0,mattmaples,Rauchbier,4.0,Rauchenfelser Steinbrau,1515.0
Panther Brewing Company,9.94873536E8,1.0,1.0,Brent,American Adjunct Lager,1.0,The Three Stooges Beer,396.0
Panther Brewing Company,9.82623776E8,3.0,3.0,Jason,American Adjunct Lager,2.0,Ziggy Socky Premium Lager Beer,764.0
Casco Bay Brewing Co.,1.003236974E9,4.0,4.0,BarnacleBill,American Pale Ale (APA),4.0,Carrabassett Pale Ale,1001.0
Casco Bay Brewing Co.,1.000422674E9,4.0,4.0,Jason,American Pale Ale (APA),4.0,Carrabassett Pale Ale,1001.0
Casco Bay Brewing Co.,9.95673601E8,4.0,3.5,Todd,American Pale Ale (APA),3.5,Carrabassett Pale Ale,1001.0
Casco Bay Brewing Co.,1.004142067E9,4.0,4.0,Jason,American IPA,4.0,Carrabassett India Pale Ale,1870.0
Casco Bay Brewing Co.,1.003083156E9,4.0,3.0,Todd,American Blonde Ale,4.0,Casco Bay Summer Ale,1077.0
Casco Bay Brewing Co.,9.99476248E8,4.0,4.0,Jason,American Blonde Ale,4.0,Casco Bay Summer Ale,1077.0
New Belgium Brewing,1.004808074E9,2.0,2.0,mattmaples,Fruit / Vegetable Beer,1.0,Frambozen Raspberry Brown Ale,1910.0
New Belgium Brewing,1.003185587E9,4.0,4.0,AaronRed,American Amber / Red Ale,4.0,Fat Tire Amber Ale,607.0
New Belgium Brewing,1.007412991E9,5.0,4.0,Tim,American Amber / Red Ale,4.0,Fat Tire Amber Ale,607.0
New Belgium Brewing,1.004431739E9,4.0,3.0,John,American Amber / Red Ale,4.0,Fat Tire Amber Ale,607.0
Salopian Brewing Company Ltd,9.97749065E8,5.0,5.0,Jason,English Porter,4.0,Entire Butt English Porter,771.0
New Belgium Brewing,1.004806341E9,4.0,3.0,mattmaples,Fruit / Vegetable Beer,4.0,Two Cherry Ale,1343.0
New Belgium Brewing,1.005861062E9,4.0,3.0,AaronRed,Tripel,4.0,Trippel Belgian Style Ale,1054.0
New Belgium Brewing,1.003185715E9,4.0,5.0,mmthompson33,Tripel,4.0,Trippel Belgian Style Ale,1054.0
Carlsberg-Tetley Brewing Ltd,1.000330596E9,3.0,2.0,mattmaples,English Pale Ale,3.0,Tetley's English Ale,706.0
CB's Brewing Company,1.008666113E9,4.0,4.0,John,American IPA,4.0,Greene's Gargoyle IPA,2314.0
CB's Brewing Company,1.008670539E9,4.0,4.0,John,American Pale Ale (APA),4.0,Hop Harvest Ale,2316.0
CB's Brewing Company,1.008671063E9,4.0,4.0,John,American Porter,5.0,CB's Double Dark Cream Porter,2317.0
CB's Brewing Company,1.008665098E9,5.0,4.0,John,American IPA,5.0,Inferno Pod Ale,2312.0
CB's Brewing Company,1.008665717E9,4.0,4.0,John,American Pale Ale (APA),4.0,Nathan's Private Reserve,2313.0
CB's Brewing Company,1.008666482E9,4.0,3.0,John,American Pale Ale (APA),4.0,Hogan's Pale Ale,2315.0
Salopian Brewing Company Ltd,9.82879761E8,5.0,4.5,Todd,English Porter,5.0,Entire Butt English Porter,771.0
Tuckerman Brewing Co.,1.004950501E9,4.0,4.0,xXTequila,American Pale Ale (APA),4.0,Tuckerman's Pale Ale,1668.0
Great Divide Brewing Company,1.009136852E9,4.0,4.0,Todd,Old Ale,4.0,Hibernation Ale,1446.0
Great Divide Brewing Company,1.007290558E9,4.0,5.0,Brent,Old Ale,4.0,Hibernation Ale,1446.0
Great Divide Brewing Company,1.006733532E9,4.0,3.5,Jason,Old Ale,4.0,Hibernation Ale,1446.0
Brouwerij Mort Subite,1.003591104E9,3.0,4.0,Jason,Gueuze,3.0,Mort Subite Gueuze,1796.0
Brouwerij Mort Subite,1.003574223E9,4.0,4.0,Jason,Lambic - Fruit,3.0,Mort Subite Cassis,1795.0
Brouwerij Van Steenberge N.V.,1.007944985E9,4.0,4.0,mickeymac,Tripel,4.5,Bornem Triple,1672.0
Brouwerij Van Steenberge N.V.,1.002470289E9,5.0,4.0,rosebud,Belgian IPA,5.0,Piraat Ale,156.0
Brouwerij Van Steenberge N.V.,1.008785302E9,5.0,4.0,mmthompson33,Belgian Strong Dark Ale,5.0,Gulden Draak (Dark Triple),155.0
Ellicottville Brewing Co.,1.005299226E9,5.0,4.0,John,English Brown Ale,5.0,Nut Brown Ale,1984.0
Ellicottville Brewing Co.,1.005298759E9,5.0,5.0,John,American Pale Ale (APA),5.0,Pale Ale,1983.0
Granville Island Brewery,1.009557774E9,5.0,5.0,mattarnold,Winter Warmer,5.0,Christmas Ale,2390.0
Bières de Chimay S.A.,1.007603086E9,5.0,4.0,bk3nj,Belgian Strong Dark Ale,4.0,Chimay Grande Réserve (Blue),2512.0
Bières de Chimay S.A.,1.003785131E9,5.0,5.0,mmthompson33,Belgian Strong Dark Ale,5.0,Chimay Grande Réserve (Blue),2512.0
Bières de Chimay S.A.,9.95247085E8,5.0,5.0,bk3nj,Dubbel,5.0,Chimay Première (Red),672.0
Bières de Chimay S.A.,1.003449601E9,4.0,3.5,Todd,Tripel,4.0,Chimay Tripel (White),1346.0
Bières de Chimay S.A.,1.001891155E9,4.0,4.0,Brent,Tripel,4.0,Chimay Tripel (White),1346.0
Bières de Chimay S.A.,1.001015786E9,5.0,5.0,QXSTER1,Tripel,5.0,Chimay Tripel (White),1346.0
Bières de Chimay S.A.,1.000834053E9,4.0,4.0,AaronRed,Tripel,4.0,Chimay Tripel (White),1346.0
Bières de Chimay S.A.,1.006806027E9,5.0,4.0,mmthompson33,Dubbel,4.0,Chimay Première (Red),672.0
Bières de Chimay S.A.,1.001891331E9,4.0,4.0,Brent,Dubbel,4.0,Chimay Première (Red),672.0
Zhongce Beijing Beer Company,1.006763646E9,4.0,3.0,John,American Adjunct Lager,4.0,Beijing Beer,2183.0
